OID_,Join_Count,TARGET_FID,GlobalID,COR_STREET,COR_BEGIN_,COR_END_DE,ST_TYPE_ST,COR_LENGTH,COR_ST_TYP,COR_WIDTH,DIRECTION_,LANE_COUNT,LEAF_ID,yr_repave,surface,street_id,duke_poles,lite_poles,sidewalks,any_poles,treat_year,prev_treat,treat_25,potential,sqyd_est,BUFF_DIST,ORIG_FID,pointid,grid_code,Shape_Length,Shape_Area
5264,1,5264,bbb7d1cf-9134-48ce-86b0-b7c16c57b2ba,RUSS,HAWKINS ST,POOLE RD,St,537.000000000000000,18.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,2006.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1551.333333333333258,35.000000000000000,5263,84474,6,0.005389148291267,0.000001565445822
5265,1,5265,f1953f08-ca36-4b7a-aaf0-4beb3b32c89e,OLD COLONY,PICKWICK DR,GLENDOWER RD,Rd,487.000000000000000,15.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,1995.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1406.888888888888914,35.000000000000000,5264,44585,6,0.005490430947182,0.000001425823399
5266,1,5266,4d178ba8-c403-487e-85dc-6f1258825b34,POGUE,HILLSBOROUGH ST,VANDERBILT AV,St,365.000000000000000,18.000000000000000,27.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1095.000000000000000,35.000000000000000,5265,79338,6,0.004263761396954,0.000001164307153
5267,1,5267,cec94bed-4485-4a49-ab40-d1d731f1ae15,RUTGERS,WINGATE DR,WINGATE DR,Ct,312.000000000000000,6.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,2005.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,762.666666666666629,35.000000000000000,5266,59502,6,0.003360117810192,0.000000827832081
5268,1,5268,846e27b2-3405-4c6e-9b22-491a2af1e399,OLD CREEK,SARATOGA DR,CDS,Ct,186.000000000000000,6.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,2003.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,454.666666666666629,35.000000000000000,5267,60319,6,0.003532231087083,0.000000799436775
5269,1,5269,b72750bf-ef23-4711-9548-ab426698e5af,POGUE,VANDERBILT AV,CLARK AV,St,360.000000000000000,18.000000000000000,27.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1080.000000000000000,35.000000000000000,5268,79338,6,0.004258047588260,0.000001149806248
5270,1,5270,e84e27f5-e659-4938-bdaa-4109261beb8d,RUTHERFORD,SCOTLAND ST,ORANGE ST,Dr,329.000000000000000,8.000000000000000,21.000000000000000,0.000000000000000,2.000000000000000,1A,2001.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,767.666666666666742,35.000000000000000,5269,64143,12,0.004015092827032,0.000001068895336
5271,1,5271,a7040b32-e9ac-4119-88fa-473519e35e3f,OLD DEER,END PVMT #7901,CLEAR BROOK DR,Tr,525.000000000000000,20.000000000000000,36.000000000000000,0.000000000000000,2.000000000000000,1A,2000.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,2100.000000000000000,35.000000000000000,5270,37254,11,0.005190587667226,0.000001459467205
5272,1,5272,1d934bff-14c3-4777-acc1-320c1b70b48c,POGUE,CLARK AV,STAFFORD AV,St,376.000000000000000,18.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,1981.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1086.222222222222172,35.000000000000000,5271,78949,6,0.004418059711057,0.000001186253828
5273,1,5273,c88203b7-b0a0-4493-a30a-19db4b18cb61,RUTHERFORD,ORANGE ST,TRANSYLVANIA AV,Dr,420.000000000000000,8.000000000000000,21.000000000000000,0.000000000000000,2.000000000000000,1A,2001.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,980.000000000000000,35.000000000000000,5272,63364,11,0.004669335632807,0.000001295044001
5274,1,5274,16f71fee-7938-4298-a641-82fecadf5558,OLD DEER,CLEAR BROOK DR,RUNNING CEDAR TR,Tr,688.000000000000000,20.000000000000000,36.000000000000000,0.000000000000000,2.000000000000000,1A,2000.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,2752.000000000000000,35.000000000000000,5273,36472,11,0.006340293565186,0.000001837939972
5275,1,5275,9ae503e5-5fbc-47f7-9d47-501c7caf7102,POGUE,STAFFORD AV,EVERETT AV E.,St,380.000000000000000,18.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,1981.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1097.777777777777828,35.000000000000000,5274,78170,6,0.004400453119103,0.000001189430241
5276,1,5276,12390571-7dec-4965-87c8-6bc6e27f03e8,RYAN,BROADWELL DR,CDS,Ct,281.000000000000000,6.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,2001.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,811.777777777777715,35.000000000000000,5275,87511,6,0.003714598522667,0.000000954012566
5277,1,5277,a18c3c4f-2c7b-4d96-b403-b72592ded0d3,OLD DEER,RUNNING CEDAR TR,FALLING LEAF CT,Tr,345.000000000000000,20.000000000000000,36.000000000000000,0.000000000000000,2.000000000000000,1A,2000.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1380.000000000000000,35.000000000000000,5276,36472,11,0.004473132555807,0.000001108603442
5278,1,5278,927f5b6d-4412-4b42-960d-5ebf1865a3ba,POGUE,EVERETT AV E.,EVERETT AV W.,St,807.000000000000000,18.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,2331.333333333333030,35.000000000000000,5277,78168,11,0.007153410443006,0.000002089929694
5279,1,5279,cbd894e2-8498-49a4-b467-46f29384530e,RYEGATE,PITTSFORD RD,NORFLEET CR,Dr,562.000000000000000,8.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,1993.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1373.777777777777828,35.000000000000000,5278,57979,6,0.005687707508525,0.000001543903799
5280,1,5280,71d76ce1-0db3-4ea7-b555-3e29e0405b58,OLD DEER,FALLING LEAF CT,MOURNING DOVE RD,Tr,323.000000000000000,20.000000000000000,36.000000000000000,0.000000000000000,2.000000000000000,1A,2000.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1292.000000000000000,35.000000000000000,5279,36080,9,0.004397380203957,0.000001082011787
5281,1,5281,103b58e5-019d-4ff1-8d62-51fd431bd8e0,POINTER,QUAIL RIDGE RD,WINDY HILL DR,Dr,787.000000000000000,8.000000000000000,36.000000000000000,0.000000000000000,2.000000000000000,1A,1987.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,3148.000000000000000,35.000000000000000,5280,51325,6,0.006995975614113,0.000001983870371
5282,1,5282,d457f5ce-fc28-463d-bde4-f0caabd0ee9b,RYEGATE,NORFLEET CT,COMSTOCK RD,Dr,902.000000000000000,8.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,1993.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,2204.888888888889142,35.000000000000000,5281,57200,6,0.007317939421979,0.000002294764967
5283,1,5283,41d6933b-2b4c-4f8a-9317-2f437938bc17,OLD DEER,MOURNING DOVE RD,OLDE HILL CT,Tr,426.000000000000000,20.000000000000000,36.000000000000000,0.000000000000000,2.000000000000000,1A,2009.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1704.000000000000000,35.000000000000000,5282,36079,6,0.005015820996587,0.000001289955966
5284,1,5284,52c128b1-c46b-437e-9ff9-6678899cbfee,POLAND,ELLWOOD DR,FOXHALL ST,Pl,375.000000000000000,12.000000000000000,23.000000000000000,0.000000000000000,2.000000000000000,1A,2009.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,958.333333333333371,35.000000000000000,5283,54793,6,0.004414358597594,0.000001231516057
5285,1,5285,33c0c6f1-644c-4fda-8924-555931d1d09a,RYEGATE,COMSTOCK RD,LIMERICK DR,Dr,216.000000000000000,8.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,1993.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,528.000000000000000,35.000000000000000,5284,57200,6,0.003535058783855,0.000000844776254
5286,1,5286,725505f5-66fb-42da-ba01-01901d203759,OLD DEER,OLDE HILL CT,STRYKER CT,Tr,481.000000000000000,20.000000000000000,36.000000000000000,0.000000000000000,2.000000000000000,1A,2009.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1924.000000000000000,35.000000000000000,5285,35688,6,0.005083862075159,0.000001429186622
5287,1,5287,afed778f-eb6a-46f7-bd6b-7b297980a51f,POLAND,FOXHALL ST,CDS,Pl,184.000000000000000,12.000000000000000,23.000000000000000,0.000000000000000,2.000000000000000,1A,2009.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,470.222222222222285,35.000000000000000,5286,54403,6,0.003221771640425,0.000000770539914
5288,1,5288,9792e54f-7e09-4331-8844-29305ffa5045,RYEGATE,LIMERICK DR,TIPPERARY DR,Dr,161.000000000000000,8.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,1988.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,393.555555555555543,35.000000000000000,5287,56809,6,0.003235257596343,0.000000714869967
5289,1,5289,ce1af4f6-cfdc-4e7e-b9b8-30c1672ba72c,REMBERT,WINTHROP DR,SHAMROCK DR,Dr,952.000000000000000,8.000000000000000,23.000000000000000,0.000000000000000,2.000000000000000,1A,2005.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,2432.888888888888687,35.000000000000000,5288,51235,11,0.008319648577038,0.000002379523208
5290,1,5290,c1d3584d-11ac-4faa-92e9-81373e06949e,POLARIS,GEMINI DR,CDS,Ct,117.000000000000000,6.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,2012.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,338.000000000000000,35.000000000000000,5289,63448,6,0.002851913522535,0.000000601713926
5291,1,5291,99069a5c-9ffa-44fb-b6a6-9fd7a06ad42f,RYEGATE,TIPPERARY DR,CASTLEBAR DR,Dr,201.000000000000000,8.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,1988.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,491.333333333333314,35.000000000000000,5290,56809,6,0.003487450759355,0.000000821979002
5292,1,5292,565ae04e-5c68-4f77-a82e-1e2b66b3a89b,OLD DEER,STRYKER CT,SUMMERSPRINGS LN,Tr,396.000000000000000,20.000000000000000,36.000000000000000,0.000000000000000,2.000000000000000,1A,2009.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1584.000000000000000,35.000000000000000,5291,35297,6,0.004389022227328,0.000001226024310
5293,1,5293,f2516d1b-2a29-4fec-8e8c-834d1244d324,POLK,N. WILMINGTON ST,N. BLOUNT ST,St,479.000000000000000,18.000000000000000,33.000000000000000,0.000000000000000,2.000000000000000,1A,2003.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1756.333333333333258,35.000000000000000,5292,80935,6,0.005575714234237,0.000001444023302
5294,1,5294,bcf0864d-e6d3-4959-8fea-81d000116981,SADDLE,PADDOCK DR,CDS,Ct,206.000000000000000,6.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,1989.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,503.555555555555543,35.000000000000000,5293,52098,6,0.003270509618273,0.000000792863242
5295,1,5295,3cc05e8e-fe09-4190-9bb3-25ed733a34d4,SHOALCREEK,CROOKED STICK TR,OLD WARSON CT,Pl,314.000000000000000,12.000000000000000,25.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,872.222222222222285,35.000000000000000,5294,50460,6,0.004288353154740,0.000001067991915
5296,1,5296,aeb5151f-a573-4cad-bd37-e5f52d795578,POLK,N. BLOUNT ST,N. PERSON ST,St,482.000000000000000,18.000000000000000,33.000000000000000,0.000000000000000,2.000000000000000,1A,2003.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1767.333333333333258,35.000000000000000,5295,80936,6,0.005464256026669,0.000001408826622
5297,1,5297,5917dbcd-b7b0-4add-998c-288a5007d825,SADDLE SPRINGS,WEYBRIDGE DR,HAMMERHEAD,Ct,220.000000000000000,6.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,2022.000000000000000,1.000000000000000,70.000000000000000,No,No,No,0.000000000000000, ,0.000000000000000,1.000000000000000,0.000000000000000,537.777777777777715,35.000000000000000,5296,42368,6,0.003420117507984,0.000000846224328
5298,1,5298,29427ef3-c8a1-4950-abf4-c2b53fff6e9d,OLD ENGLISH,CDS,MINE SHAFT RD,Ct,559.000000000000000,6.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,2007.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1366.444444444444571,35.000000000000000,5297,40743,11,0.006022439352900,0.000001596426225
5299,1,5299,3eecfc00-fe1e-4c50-84ed-42dca839ee8d,POLK,N. PERSON ST,N. BLOODWORTH ST,St,494.000000000000000,18.000000000000000,33.000000000000000,0.000000000000000,2.000000000000000,1A,1992.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1811.333333333333258,35.000000000000000,5298,80937,6,0.005499676139221,0.000001419989756
5300,1,5300,2634e6e1-7ac5-44c5-9ca8-e610a3f78616,SADLER,AUDUBON DR,CDS,Ct,165.000000000000000,6.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,1983.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,403.333333333333314,35.000000000000000,5299,35715,11,0.003335537760051,0.000000750580580
5301,1,5301,04c277df-936f-499b-a0ef-88185f6d9655,OLD FARM,BASHFORD RD,RAIL FENCE RD,Rd,322.000000000000000,15.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,2014.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,787.111111111111086,35.000000000000000,5300,84335,6,0.004164684445215,0.000001111775869
5302,1,5302,aaae4c0a-f050-4639-b705-4929cdd892c0,POLK,N. BLOODWORTH ST,N. EAST ST,St,270.000000000000000,18.000000000000000,33.000000000000000,0.000000000000000,2.000000000000000,1A,1992.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,990.000000000000000,35.000000000000000,5301,80939,6,0.004063178884622,0.000000966836490
5303,1,5303,d25d26ad-a13d-48b5-8235-d9fbd6db4b80,SAFRAN,ATHENS DR,CDS,Ct,254.000000000000000,6.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,620.888888888888914,35.000000000000000,5302,87479,6,0.003580872811767,0.000000882745262
5304,1,5304,49300257-c2e3-4f2e-babb-b60fa6b7167e,OLD FARM,RAIL FENCE RD,HAYLOFT CR,Rd,362.000000000000000,15.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,2014.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,884.888888888888914,35.000000000000000,5303,84724,6,0.004215353239328,0.000001158315609
5305,1,5305,274d8b6a-7a88-4073-bfee-50993caae9ca,POLK,N. EAST ST,ELM ST,St,488.000000000000000,18.000000000000000,33.000000000000000,0.000000000000000,2.000000000000000,1A,1992.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1789.333333333333258,35.000000000000000,5304,80940,6,0.005458837481283,0.000001407081315
5306,1,5306,6dd0cf4b-75ac-4e80-a01c-4fc36b082f83,SAGEWOOD,CDS,HARPS MILL RD,Ct,338.000000000000000,6.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,1994.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,826.222222222222172,35.000000000000000,5305,34946,6,0.003755007883657,0.000000971956550
5307,1,5307,27933fab-d160-4263-ad9a-8a12b1526d45,OLD FARM,HAYLOFT CR,BUCK JONES RD,Rd,541.000000000000000,15.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,2014.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1322.444444444444571,35.000000000000000,5306,85114,6,0.005424014294796,0.000001557334738
5308,1,5308,3b15f00e-a8be-42f5-89f3-f67970dd1dce,POLK,ELM ST,WATAUGA ST,St,441.000000000000000,18.000000000000000,33.000000000000000,0.000000000000000,2.000000000000000,1A,1992.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1617.000000000000000,35.000000000000000,5307,80942,6,0.005225808145005,0.000001333678789
5309,1,5309,ac0885d4-0f99-402c-bbc5-43e33f8ece06,SALEM WOODS,FALLS OF NEUSE RD,WREXHAM CT,Dr,1061.000000000000000,8.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,2000.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,2593.555555555555657,35.000000000000000,5308,35706,6,0.009213167103421,0.000002646931816
5310,1,5310,9580062c-0b30-48c3-b674-97367481dfbc,OLD FORGE,FALLS CHURCH RD,BEG BUBBLE,Cr,278.000000000000000,5.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,1999.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,679.555555555555543,35.000000000000000,5309,47417,6,0.003742571606649,0.000000973153877
5311,1,5311,b6939c08-1411-48f2-a782-a4c235df5658,POLLOCK,TAYLOR ST,MERRIMAN AV,Pl,525.000000000000000,12.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,2008.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1283.333333333333258,35.000000000000000,5310,76985,6,0.005604907204672,0.000001499946514
5312,1,5312,16194a33-2e00-4ab7-9e81-52b3859ff088,SALEM WOODS,WREXHAM CT,DRAYTON CT,Dr,327.000000000000000,8.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,2000.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,799.333333333333258,35.000000000000000,5311,36099,6,0.004451195608145,0.000001090107398
5313,1,5313,cd7724ff-2d11-47d6-b08e-11f915862845,OLD FORGE,LURAY CT,DUMFRIES DR,Cr,313.000000000000000,5.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,1999.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,765.111111111111086,35.000000000000000,5312,48589,6,0.004320666098010,0.000001054858940
5314,1,5314,d1ff4e79-5080-4d05-a2d3-0386c71986ee,POLLY,PLAINVIEW DR,BEG MAINT,St,129.000000000000000,18.000000000000000,20.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,3.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,286.666666666666686,35.000000000000000,5313,77492,6,0.003112442994640,0.000000668731070
5315,1,5315,e1967703-5197-4970-9225-efe113c486fd,SALISBURY N.,HALIFAX ST,END MAINT,St,244.000000000000000,18.000000000000000,16.000000000000000,1.000000000000000,1.000000000000000,1A,0.000000000000000,3.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,433.777777777777715,35.000000000000000,5314,78202,6,0.003791271258878,0.000000881284180
5316,1,5316,46a7b149-1850-4028-a8ca-b49e213f2c07,OLD FORGE,DUMFRIES DR,BEG BUBBLE,Cr,279.000000000000000,5.000000000000000,22.000000000000000,0.000000000000000,2.000000000000000,1A,1999.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,682.000000000000000,35.000000000000000,5315,48590,6,0.004046151233641,0.000000979791899
5317,1,5317,237e515b-d1ba-49b4-a1df-b82c3127e870,POLLY,VIRGINIA ST,PLAINVIEW DR,St,660.000000000000000,18.000000000000000,20.000000000000000,0.000000000000000,2.000000000000000,1A,0.000000000000000,3.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1466.666666666666742,35.000000000000000,5316,77493,6,0.006356249645101,0.000001751105544
5318,1,5318,71940aaf-71a8-4fba-8bab-0936f051ce6d,SALISBURY N.,HILLSBOROUGH ST,W. EDENTON ST,St,293.000000000000000,18.000000000000000,38.000000000000000,1.000000000000000,2.000000000000000,1A,2014.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1237.111111111111086,35.000000000000000,5317,82881,8,0.003835535888816,0.000001011077543
5319,1,5319,7844dac5-722e-442f-b01a-e05d1f19f750,OLD FOX,OLD HUNDRED RD,PEPPERCORN CT,Tr,628.000000000000000,20.000000000000000,23.000000000000000,0.000000000000000,2.000000000000000,1A,2007.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1604.888888888888914,35.000000000000000,5318,39539,6,0.005845846661866,0.000001749262503
5320,1,5320,a8d04a19-0d2d-4b94-9c7a-b91484a6fac1,PONY RUN,HEDGELAWN WY,WOODHAVEN CT,Rd,614.000000000000000,15.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,2008.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1773.777777777777601,35.000000000000000,5319,43518,6,0.006254777871030,0.000001692813125
5321,1,5321,15c09ef0-473c-492f-8f0c-f9def1903e22,SALISBURY N.,W. EDENTON ST,W. JONES ST,St,487.000000000000000,18.000000000000000,38.000000000000000,1.000000000000000,3.000000000000000,1A,2014.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,2056.222222222222172,35.000000000000000,5320,82491,8,0.004897423830974,0.000001421825483
5322,1,5322,381e7793-c3a2-46df-b04f-3d83858fc428,OLD FOX,PEPPERCORN CT,DEER TRACK DR,Tr,303.000000000000000,20.000000000000000,23.000000000000000,0.000000000000000,2.000000000000000,1A,2007.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,774.333333333333371,35.000000000000000,5321,39149,6,0.003948590053111,0.000001053546665
5323,1,5323,78eb7bb9-24aa-4075-b944-cb617922b40f,PONY RUN,WOODHAVEN CT,GREYSTONE DR,Rd,349.000000000000000,15.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,2008.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1008.222222222222058,35.000000000000000,5322,43520,6,0.004570639068191,0.000001126975572
5324,1,5324,c4d04c5a-4141-447d-b032-d8347be0bb01,SALISBURY N.,W. LANE ST,E. PEACE ST,St,1581.000000000000000,18.000000000000000,38.000000000000000,1.000000000000000,3.000000000000000,1A,2010.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,6675.333333333333030,35.000000000000000,5323,80152,8,0.011427252594981,0.000003850480766
5325,1,5325,cdff1f1d-ff92-446c-9248-952e9abe978b,OLD HUNDRED,DEER TRACK DR,OLD FOX TR,Rd,575.000000000000000,15.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,2009.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1661.111111111110858,35.000000000000000,5324,40319,11,0.006090619878637,0.000001663426155
5326,1,5326,8155e4ed-1307-4d85-86fa-bec5d3aa1356,PONY RUN,GREYSTONE DR,SPRING RUN CR,Rd,455.000000000000000,15.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,2008.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1314.444444444444343,35.000000000000000,5325,43521,6,0.005224197693233,0.000001333160012
5327,1,5327,19acf9b2-262a-4b75-9434-898b218eb7ec,SEABOARD STATION,W. PEACE ST,SEABOARD AV,Dr,280.000000000000000,8.000000000000000,50.000000000000000,0.000000000000000,4.000000000000000,1A,2005.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1555.555555555555657,35.000000000000000,5326,79761,8,0.003741466764851,0.000000974549877
5328,1,5328,89bf91ce-f0dc-4dc1-8983-67553f8b4f9d,OLD HUNDRED,OLD FOX TR,THORN RIDGE RD,Rd,495.000000000000000,15.000000000000000,26.000000000000000,0.000000000000000,2.000000000000000,1A,2007.000000000000000,1.000000000000000,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000,0.000000000000000,0.000000000000000,1430.000000000000000,35.000000000000000,5327,39927,11,0.005325771641604,0.000001423642985
