OBJECTID_1,Active,Street Surface ,COMMENT_STR,COR_BEGIN_DESC,Block Number,COR_COUNCIL_ID,COR_CURB_NUM_ID,COR_EDITNOTE,COR_END_DESC,Leaf Zone,Length(ft),MSD,COR_STREET_NAME,COR_ST_TYPE_ID,COR_SW_NUM_ID,COR_WAKE_ID,Width,County ID,DATE_UPDATE,DIRECTION_ID,EFF_YEAR,Functional Class,Lane Count,PMS_SECTION_ID,USER_UPDATE,COMMENT_ID,GIS ID,LAST_YEAR_CONSTR,Owner,TEMPO_BIRTH_DATE,TEMPO_EFF_BIRTH_DATE,TEMPO_EFF_DEATH_DATE,TKG_PROJ_GROUP_ID,COR_LAST_TRT_COMPL_DATE,COR_INVENTORY_DATE,COR_STREET_GROUP_NUM,AARB_ROADNO,LAST_YEAR_MAINT,LAST_YEAR_PRES,LAST_YEAR_RESURFACING,SE_ANNO_CAD_DATA,GLOBALID_1,COR_FACILITY_ID,COR_ACTIVE_CAT_ID,COR_MSD_ID,GlobalID,OBJECTID,PMS_SECTION_ID,Shape__Length,Leaf ID,ST_TYPE_STRING
12576,1,1,,KAYTON ST,6000,0,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",HUMANITY LN,0,244,0,GIDDINGS,18,,37988,30,105,6/7/2023 12:00:00 AM,,,7,2,15451,,,15451,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{e007a512-edc4-498a-869d-9b6c1b82540c},23236,1,0,c7a0865e-d203-4750-9b8e-d9e26c83df78,7315,15451,0.000760238051385507,1A,St
12577,1,1,,LAURELSHIRE DR,5200,2,, ,END PVMT,0,146,0,VINERY,10,,0,26,105,2/26/2020 12:00:00 AM,,,7,2,12680,,,12680,2019,1317,3/25/2022 12:00:00 AM,,,4807,,1/1/2019 12:00:00 AM,0,VINERYLN,0,0,0,System.Byte[],{3bede5d4-559c-4f89-9a84-f4138423373e},22704,1,0,308d51b6-8719-4ba7-9def-4781f5f245f8,3533,12680,0.00040266445080988,1A,Ln
12578,1,1,,BECKOM ST,6600,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",BEARDALL ST,0,397,0,ACADEMIC,2,,37988,24,105,6/7/2023 12:00:00 AM,0,,7,1,15419,,,15419,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{7b35adff-c238-4bdb-baa7-8b529429b1ef},23204,1,0,a448bbb4-815e-4248-a48a-61e85bece3b1,8070,15419,0.00109016574599021,1A,Av
12579,1,1,,MAPLEMOOR WY,7300,2,, ,POPLAR MEADOW LN,0,354,0,BIRCHSHIRE,8,,0,26,105,2/26/2020 12:00:00 AM,,,7,2,12681,,,12681,2019,1317,3/25/2022 12:00:00 AM,,,799,,1/1/2019 12:00:00 AM,0,BIRCHSHIREDR,0,0,0,System.Byte[],{10ee701a-6c21-43a7-aa8a-d88f7d8f777b},22705,1,0,fcfabe5b-9733-4f0a-8ce7-a754208bd363,7667,12681,0.0010338817561552,1A,Dr
12580,1,1,,ADVANCING AV E,6500,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",ADVANCING AV W,0,75,0,TRUXTON,10,,37988,30,105,6/7/2023 12:00:00 AM,,,7,2,15424,,,15424,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{5674eb7f-8760-4d63-b302-95d1d5d78220},23209,1,0,88408b6f-de43-4399-8a9f-a3f43c4edd85,8071,15424,0.000215538007225076,1A,Ln
12581,1,1,,POPLAR MEADOW LN,7325,2,, ,LAURELSHIRE DR,0,396,0,BIRCHSHIRE,8,,0,26,105,2/26/2020 12:00:00 AM,,,7,2,12682,,,12682,2019,1317,3/25/2022 12:00:00 AM,,,799,,1/1/2019 12:00:00 AM,0,BIRCHSHIREDR,0,0,0,System.Byte[],{ea622ed0-56db-4a53-abce-1b6281e71a86},22706,1,0,c90f641a-317c-4a2a-aa91-dd05a48ff92f,11419,12682,0.00116814941504194,1A,Dr
12582,1,1,,WALLACE MARTIN WY,6400,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",ACADEMIC AV,0,571,0,EXPERTISE,2,,37988,30,105,6/7/2023 12:00:00 AM,,,7,2,15428,,,15428,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{abbc1305-ffbe-46f3-9710-b70ec36c7d94},23213,1,0,fcd7beda-09c0-4fad-991d-e5fd0bb53da3,8072,15428,0.00171049281427824,1A,Av
12583,1,1,,LAURELSHIRE DR,7350,2,, ,CLOVEGLEN CT,0,404,0,BIRCHSHIRE,8,,0,26,105,2/26/2020 12:00:00 AM,,,7,2,12683,,,12683,2019,1317,3/25/2022 12:00:00 AM,,,799,,1/1/2019 12:00:00 AM,0,BIRCHSHIREDR,0,0,0,System.Byte[],{d940a303-49fb-4f0d-9e1c-8968128bb2cf},22707,1,0,7517a366-a899-4cc5-af5a-8ccc3e5911df,7668,12683,0.00119718985289039,1A,Dr
12584,1,1,,TRUXTON LN,5501,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",EXPERTISE AV,0,404,0,WALLACE MARTIN,22,,37988,30,105,6/7/2023 12:00:00 AM,,,7,2,15430,,,15430,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{c00ddd25-24bc-42ee-b705-6933c106e940},23215,1,0,0dc098f2-f72b-4aff-9857-af5a90932963,8073,15430,0.00125259163585925,1A,Wy
12585,1,1,,CLOVEGLEN CT,7380,2,, ,SNOWBELL CT,0,496,0,BIRCHSHIRE,8,,0,26,105,2/26/2020 12:00:00 AM,,,7,2,12684,,,12684,2019,1317,3/25/2022 12:00:00 AM,,,799,,1/1/2019 12:00:00 AM,0,BIRCHSHIREDR,0,0,0,System.Byte[],{bc5d7e94-86a9-4aaa-b27b-60f9e40fbee7},22708,1,0,9875c07c-6de6-414f-b779-a392f967e7a7,7709,12684,0.001621411632205,1A,Dr
12586,1,1,,TRUXTON LN,5500,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",ENTERPRISE AV,0,426,0,ADVANCING,2,,37988,16,105,6/7/2023 12:00:00 AM,0,,7,1,15434,,,15434,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{83b63634-af37-4716-ac65-4c16ce38678d},23219,1,0,0fa12d5b-31be-4177-a279-18ca2d9f85ef,8117,15434,0.00128716189448705,1A,Av
12587,1,1,,SNOWBELL CT,7430,2,, ,MAPLESHIRE DR,0,290,0,BIRCHSHIRE,8,,0,26,105,2/26/2020 12:00:00 AM,,,7,2,12685,,,12685,2019,1317,3/25/2022 12:00:00 AM,,,799,,1/1/2019 12:00:00 AM,0,BIRCHSHIREDR,0,0,0,System.Byte[],{f0b4ea71-16d0-4ada-bc83-9a908c7c30ff},22709,1,0,5689ccc7-701b-4d58-b303-4a0d9776e397,7710,12685,0.000914822454830962,1A,Dr
12588,1,1,,BEGIN PVMT,5323,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",PERRY CREEK RD,0,189,0,CULTIVATION,10,,37988,21,105,6/7/2023 12:00:00 AM,0,,7,2,15440,,,15440,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{0bdd6b87-cdb2-4f4b-843c-b3c6a0d908d5},23225,1,0,cf055d8e-5dec-4d28-bbbb-dca9355e2fb2,10423,15440,0.00057714963180665,1A,Ln
12589,1,1,,BEG PVMT,5250,2,, ,BIRCHSHIRE DR,0,40,0,MAPLEMOOR,22,,0,36,105,2/26/2020 12:00:00 AM,,,7,2,12686,,,12686,2019,1317,3/25/2022 12:00:00 AM,,,3062,,1/1/2019 12:00:00 AM,0,MAPLEMOORWAY,0,0,0,System.Byte[],{b10942a7-5b9f-447a-84b3-b770932c0fae},22710,1,0,4f07f39d-64a2-4b8e-87b0-737d0efb285a,3534,12686,0.000132215911788572,1A,Wy
12590,1,1,,BEGIN PVMT,5316,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",PERRY CREEK RD,0,185,0,DAYDREAM,8,,37988,21,105,6/7/2023 12:00:00 AM,0,,7,2,15438,,,15438,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{8e7d26e2-aa04-4d75-abca-d890d0f440b1},23223,1,0,1dc40a2e-6e8e-4d85-b788-09027131e67d,10643,15438,0.000564496428555256,1A,Dr
12591,1,1,,BIRCHSHIRE DR,5300,2,, ,OAKBERRY DR,0,630,0,MAPLEMOOR,22,,0,36,105,2/26/2020 12:00:00 AM,,,7,2,12687,,,12687,2019,1317,3/25/2022 12:00:00 AM,,,3062,,1/1/2019 12:00:00 AM,0,MAPLEMOORWAY,0,0,0,System.Byte[],{5e07e001-77f1-4f75-9172-f166f1b17914},22711,1,0,73d9116c-89c9-43e8-9649-4b27644c98f5,3535,12687,0.00206049598259409,1A,Wy
12592,1,1,,GIDDINGS ST,6000,0,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",CULTIVATION LN S.,0,417,0,KAYTON,18,,37988,30,105,6/7/2023 12:00:00 AM,,,7,2,15442,,,15442,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{fe6f3dbf-a088-473a-8137-f6e3abef4752},23227,1,0,c982acbb-e207-43ff-a446-5313c8afa820,10668,15442,0.00128029256460958,1A,St
12593,1,1,,OAKBERRY DR,5330,2,, ,END PVMT,0,222,0,MAPLEMOOR,22,,0,36,105,2/26/2020 12:00:00 AM,,,7,2,12688,,,12688,2019,1317,3/25/2022 12:00:00 AM,,,3062,,1/1/2019 12:00:00 AM,0,MAPLEMOORWAY,0,0,0,System.Byte[],{fd30493c-1927-4dcc-90e8-1ed0d2366498},22712,1,0,8f1725ae-d153-480b-bd6b-00d92121d821,7711,12688,0.000730005925622406,1A,Wy
12594,1,1,,CRESCENT SQUARE ST,5900,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",GIDDINGS ST,0,582,0,ILLUMINATE,2,,37988,21,105,6/7/2023 12:00:00 AM,,,7,2,15446,,,15446,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{0fab1e5c-d493-4214-a508-bf1763aaf332},23231,1,0,863b3376-42cd-4965-80e8-ceb5af0700ca,10669,15446,0.00167642555475859,1A,Av
12595,1,1,,MAPLEMOOR WY,7500,2,, ,MAPLESHIRE DR,0,1711,0,OAKBERRY,8,,0,26,105,2/26/2020 12:00:00 AM,,,7,2,12689,,,12689,2019,1317,3/25/2022 12:00:00 AM,,,3417,,1/1/2019 12:00:00 AM,0,OAKBERRYDR,0,0,0,System.Byte[],{b4858348-3df0-4a9d-855c-dd840b940878},22713,1,0,92091047-ee1d-406a-9753-6a1d1f46289a,6974,12689,0.00512923955701162,1A,Dr
12596,1,1,,GIDDINGS ST,5200,0,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",KAYTON ST,0,465,0,INFLUENCE,22,,37988,30,105,6/7/2023 12:00:00 AM,,,7,2,15448,,,15448,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{5b6f8471-4236-4714-9f4f-74b08c898b5a},23233,1,0,51b13187-a255-4651-9b45-188ddf863026,10772,15448,0.00144732149793208,1A,Wy
12597,1,1,,MAPLESHIRE DR,7610,2,, ,RANDSHIRE WY,0,317,0,OAKBERRY,8,,0,26,105,2/26/2020 12:00:00 AM,,,7,2,12690,,,12690,2019,1317,3/25/2022 12:00:00 AM,,,3417,,1/1/2019 12:00:00 AM,0,OAKBERRYDR,0,0,0,System.Byte[],{c7b6664a-375b-48fa-ab9b-c0aa965152ac},22714,1,0,bdc0f2e4-cb0b-4c27-8ad5-e7f26abcdeed,3536,12690,0.000913729193712711,1A,Dr
12598,1,1,,BEGIN MEDIAN,5400,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",TRUXTON LN,0,221,0,ADVANCING,2,,37988,16,105,6/7/2023 12:00:00 AM,0,,7,1,15435,,,15435,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{69cab38f-a4bb-46aa-ba4a-78c3b4546615},23220,1,0,231a6aee-c933-4219-817f-563f7a6becfa,10995,15435,0.000731079526380654,1A,Av
12599,1,1,,RANDSHIRE WY,7630,2,, ,CDS,0,170,0,OAKBERRY,8,,0,21,105,2/26/2020 12:00:00 AM,,,7,2,12691,,,12691,2019,1317,3/25/2022 12:00:00 AM,,,3417,,1/1/2019 12:00:00 AM,0,OAKBERRYDR,0,0,0,System.Byte[],{1ccc7a98-c469-44f2-bcf4-ac8258d4449d},22715,1,0,5f67c708-20ad-4ae0-bb76-f06d236efe37,4853,12691,0.000505830014753026,1A,Dr
12600,1,1,,EXPERTISE AV,6500,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",BECKOM ST,0,277,0,ACADEMIC,2,,37988,24,105,6/7/2023 12:00:00 AM,0,,7,1,15418,,,15418,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{a8cb8a50-7626-41df-a40b-55f26d8e34bb},23203,1,0,7291891a-2f95-42ea-943b-a48c6bfa1e17,11082,15418,0.000783636643519574,1A,Av
12601,1,1,,CDS,7400,2,, ,MAPLESHIRE DR,0,647,0,RANDSHIRE,22,,0,21,105,2/26/2020 12:00:00 AM,,,7,2,12692,,,12692,2019,1317,3/25/2022 12:00:00 AM,,,3828,,1/1/2019 12:00:00 AM,0,RANDSHIREWAY,0,0,0,System.Byte[],{4d81d877-024c-4eda-869a-a0290cfefd02},22716,1,0,726e9944-23b1-41a5-909f-59602319714b,7013,12692,0.00219998150548027,1A,Wy
12602,1,1,,EXPERTISE AV,6500,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",SCHOOL CROSSING,0,279,0,ACADEMIC,2,,37988,28,105,6/7/2023 12:00:00 AM,0,,7,1,15420,,,15420,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{d40ed364-f69b-426d-bd92-cdd28890c490},23205,1,0,d8cba246-aea3-46d3-abac-78b34437fda4,11083,15420,0.000805560556582379,1A,Av
12603,1,1,,MAPLESHIRE DR,7450,2,, ,OAKBERRY DR,0,543,0,RANDSHIRE,22,,0,21,105,2/26/2020 12:00:00 AM,,,7,2,12693,,,12693,2019,1317,3/25/2022 12:00:00 AM,,,3828,,1/1/2019 12:00:00 AM,0,RANDSHIREWAY,0,0,0,System.Byte[],{649458ec-6e82-4977-897d-15e59e8911b6},22717,1,0,3736a083-ab72-4b38-abd5-8104df6f9dba,7014,12693,0.00178070166061064,1A,Wy
12604,1,1,,KAYTON ST,5300,0,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",END PVMT,0,178,0,CULTIVATION,10,,37988,21,105,6/7/2023 12:00:00 AM,0,,7,2,15439,,,15439,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{78dc8f35-3b11-48f2-b59e-d1452a997e03},23224,1,0,d28a8f9c-fd2e-4f26-9f2b-2ded6d7b6e6c,11354,15439,0.000559914302066098,1A,Ln
12605,1,1,,RANDSHIRE WY,7500,2,, ,BIRCHSHIRE DR,0,270,0,MAPLESHIRE,8,,0,26,105,2/26/2020 12:00:00 AM,,,7,2,12694,,,12694,2019,1317,3/25/2022 12:00:00 AM,,,3064,,1/1/2019 12:00:00 AM,0,MAPLESHIREDR,0,0,0,System.Byte[],{a00fbd6d-3e63-4d6b-8a89-22107a9bb18b},22718,1,0,eb48386f-93c0-4c84-9067-1db6649d1479,7015,12694,0.000779430899143393,1A,Dr
12606,1,1,,CRESCENT SQUARE ST,5910,0,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",GIDDINGS ST,0,477,0,KAYTON,18,,37988,30,105,6/7/2023 12:00:00 AM,,,7,2,15441,,,15441,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{2683b32e-bd6f-4f98-b046-a82723054791},23226,1,0,e3aaa503-b66b-464d-b1da-2d094e1f8b49,11355,15441,0.00133634937197215,1A,St
12607,1,1,,BIRCHSHIRE DR,7510,2,, ,OAKBERRY DR,0,354,0,MAPLESHIRE,8,,0,26,105,2/26/2020 12:00:00 AM,,,7,2,12695,,,12695,2019,1317,3/25/2022 12:00:00 AM,,,3064,,1/1/2019 12:00:00 AM,0,MAPLESHIREDR,0,0,0,System.Byte[],{b19393a9-150e-438e-ac9d-37531ceb7ebd},22719,1,0,84521343-eb5d-4b26-a36c-ee16f983a0ce,4854,12695,0.00110780083023817,1A,Dr
12608,1,1,,EXPERTISE AV,5601,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",PARK ENTRANCE,0,481,0,WALLACE MARTIN,22,,37988,30,105,6/7/2023 12:00:00 AM,,,7,2,15431,,,15431,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{0bd9b2c6-043f-4919-8ae8-82ed9a519946},23216,1,0,275e75c6-63dd-4dac-9ea2-3b6d6b0c60b9,12028,15431,0.00154535826620495,1A,Wy
12609,1,1,,OAKBERRY DR,7550,2,, ,THORNROSE HILL DR,0,196,0,MAPLESHIRE,8,,0,26,105,2/26/2020 12:00:00 AM,,,7,2,12696,,,12696,2019,1317,3/25/2022 12:00:00 AM,,,3064,,1/1/2019 12:00:00 AM,0,MAPLESHIREDR,0,0,0,System.Byte[],{f05e4739-fdd2-44ca-b4d9-74e657da53da},22720,1,0,55ed86be-c525-4e8d-bcd5-6bcdee3739fc,7016,12696,0.000616495798797459,1A,Dr
12610,1,1,,ENRICHMENT LN,5700,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",ACADEMIC AV S.,0,379,0,BEARDALL,18,,37988,30,105,6/7/2023 12:00:00 AM,,,7,2,15413,,,15413,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{7d21d6a8-d5d1-4cc1-9cb3-18b29c7f6c93},23198,1,0,9ef36f1e-87d4-429d-96d8-3464efbb3121,12894,15413,0.00128366258454345,1A,St
12611,1,1,,BIRCHSHIRE DR S.,7500,2,, ,BIRCHSHIRE DR N.,0,1517,0,POPLAR MEADOW,10,,0,21,105,2/26/2020 12:00:00 AM,,,7,2,12697,,,12697,2019,1317,3/25/2022 12:00:00 AM,,,3726,,1/1/2019 12:00:00 AM,0,POPLARMEADOWLN,0,0,0,System.Byte[],{5ea3c633-7fb2-4d7b-b55c-2534c69fce68},22721,1,0,92c3d544-3e62-4e35-9084-cf5e720a850a,12673,12697,0.00461714932886966,1A,Ln
12612,1,1,,TRUXTON LN,5411,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",ENRICHMENT LN,0,240,0,BECKOM,18,,37988,31,105,6/7/2023 12:00:00 AM,,,7,2,15416,,,15416,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{0e368cd3-aa46-4b03-8639-29d7dfbe39ae},23201,1,0,1691506a-a4ab-4859-a6df-bd385881ba2c,12895,15416,0.000764923482304511,1A,St
12613,1,1,,CDS,5200,2,, ,BIRCHSHIRE DR,0,98,0,CLOVEGLEN,6,,0,21,105,2/26/2020 12:00:00 AM,,,7,2,12698,,,12698,2019,1317,3/25/2022 12:00:00 AM,,,1349,,1/1/2019 12:00:00 AM,0,CLOVEGLENCT,0,0,0,System.Byte[],{7c291fb7-877f-45bd-8ae2-6704ff29e05e},22722,1,0,e0ca1ad2-e295-4deb-8e5f-27d2ff2f0032,4855,12698,0.000319907168359462,1A,Ct
12614,1,1,,ADVANCING AV W,6501,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",BECKOM ST,0,476,0,TRUXTON,10,,37988,30,105,6/7/2023 12:00:00 AM,,,7,2,15425,,,15425,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{37df8a13-5907-4add-a46e-b6afba4f4693},23210,1,0,bd2ffb30-2a06-4579-90e1-9f5566a81470,12896,15425,0.00142904026063732,1A,Ln
12615,1,1,,CDS,5200,2,, ,BIRCHSHIRE DR,0,171,0,SNOWBELL,6,,0,21,105,2/26/2020 12:00:00 AM,,,7,2,12699,,,12699,2019,1317,3/25/2022 12:00:00 AM,,,4261,,1/1/2019 12:00:00 AM,0,SNOWBELLCT,0,0,0,System.Byte[],{683f96b0-67d3-4514-bd09-ee8f40093b1a},22723,1,0,9c4e1238-43e5-4bbc-a1f8-617c6205dba3,4856,12699,0.000524904341431286,1A,Ct
12616,1,1,,BEGIN MEDIAN,5400,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",TRUXTON LN,0,228,0,ADVANCING,2,,37988,16,105,6/7/2023 12:00:00 AM,0,,7,1,15433,,,15433,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{1993dc54-90e5-4d0f-a709-786696a2150c},23218,1,0,1a6f3526-19f5-4c23-8ce3-4eac28f46e4e,12897,15433,0.000768503372338403,1A,Av
12617,1,1,,ACC BLVD,7700,5,, ,END COR MAINT,0,192,0,ALEXANDER PROMENADE,12,2,0,52,105,2/26/2020 12:00:00 AM,,,7,3,12803,,,12803,2019,1317,3/25/2022 12:00:00 AM,,,405,,,0,ALEXANDERPROMENADEPL,0,0,2000,System.Byte[],{18f4117b-633e-4437-b0cc-c8947c828411},22724,1,0,7cc63b67-a619-4186-ad21-80932f7cf8f4,10844,12803,0.000586768341270799,1A,Pl
12618,1,1,,KAYTON ST,5300,0,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",END PVMT,0,186,0,DAYDREAM,8,,37988,21,105,6/7/2023 12:00:00 AM,0,,7,2,15437,,,15437,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{b9ee2c25-1a44-4fec-8355-056da3818a1b},23222,1,0,552865f1-6bcc-4ed1-815b-97b18097ed04,13013,15437,0.000592589563457851,1A,Dr
12619,1,1,,CLUB DR,8900,0,, ,STRICKLAND RD,0,421,0,ASHTON GARDEN,22,,0,31,105,2/26/2020 12:00:00 AM,,,7,2,12804,,,12804,2019,1317,3/25/2022 12:00:00 AM,,,526,,,0,ASHTONGARDENWAY,0,0,0,System.Byte[],{c2d9b8a5-2d1d-42bc-8a64-0a0d6688490d},22725,1,0,89762b33-b578-44bf-bab1-bb7a7d972ee2,12494,12804,0.00127940399219752,1A,Wy
12620,1,1,,ACADEMIC AV S.,5725,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",ACADEMIC AV N.,0,95,0,BEARDALL,18,,37988,30,105,6/7/2023 12:00:00 AM,,,7,2,15414,,,15414,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{2074a4ed-48c8-49b2-bed7-ad7168043f2d},23199,1,0,0f07a17c-1056-4f47-b534-88ea024c501b,13014,15414,0.000316465570137216,1A,St
12621,1,1,,BEG PVMT,2970,1,, ,ASHTON GARDEN WY,0,159,0,CLUB,8,,0,31,105,2/26/2020 12:00:00 AM,,,7,2,12805,,,12805,2019,1317,3/25/2022 12:00:00 AM,,,1355,,,0,CLUBDR,0,0,0,System.Byte[],{205eec84-38cf-46bb-8679-075e6a522653},22726,1,0,13c39028-1d7c-483b-aab1-1733db6d2e16,7621,12805,0.000500085058162052,1A,Dr
12622,1,1,,BECKOM ST,6600,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",BEARDALL ST,0,396,0,ENRICHMENT,10,,37988,30,105,6/7/2023 12:00:00 AM,,,7,2,15415,,,15415,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{6d34c032-c296-4556-a1c3-f9074ee0fc8d},23200,1,0,91d3fa6b-9ff4-4551-8702-443a167b03d5,13015,15415,0.00109564461426192,1A,Ln
12623,1,1,,ASHTON GARDEN WY,2980,0,, ,END COR MAINT #2997,0,401,0,CLUB,8,,0,31,105,2/26/2020 12:00:00 AM,,,7,2,12806,,,12806,2019,1317,3/25/2022 12:00:00 AM,,,1355,,,0,CLUBDR,0,0,0,System.Byte[],{d664d8f6-af16-4f2f-ab45-3c77f053585c},22727,1,0,6f620d9a-7d6e-4397-b1eb-6b911b5c6018,10845,12806,0.00136721310960278,1A,Dr
12624,1,1,,CONNECTION PL,6300,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",WALLACE MARTIN WY,0,269,0,TRUXTON,10,,37988,30,105,6/7/2023 12:00:00 AM,,,7,2,15422,,,15422,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{8b7ec820-f791-4922-bb40-5f87bd0ae52f},23207,1,0,a24c39b2-c17f-46c6-9a55-df76e10754ce,13016,15422,0.000776338512426168,1A,Ln
12625,1,1,,RBT N.,7700,5,, ,RBT W.,0,59,0,COURTNEY ESTATES,8,2,0,24,105,2/26/2020 12:00:00 AM,,,7,1,12902,,,12902,2020,1317,3/25/2022 12:00:00 AM,,,1469,,,0,COURTNEYESTATESDR,0,0,0,System.Byte[],{cd9e5632-5108-4778-8818-abbdb97049e4},22728,1,0,0f7ac1ea-ef03-40f2-9d6e-a1f43bb870a8,7622,12902,0.00021255519305731,1A,Dr
12626,1,1,,PERRY CREEK RD,5400,2,,"FINAL ACCEPTANCE S-53-2014, 5401 NORTH PHS 13-23",BEGIN MEDIAN,0,187,0,ADVANCING,2,,37988,25,105,6/7/2023 12:00:00 AM,,,7,2,15432,,,15432,0,1317,6/7/2023 12:00:00 AM,,,848,,6/7/2023 12:00:00 AM,0,None,0,0,2000,System.Byte[],{7b186262-60a0-4f50-b946-04ed4039bf7d},23217,1,0,18fb2d13-c9af-4e10-b9a0-afe321d21101,13020,15432,0.000577349410814765,1A,Av
12627,1,1,,RBT W.,7710,5,, ,RBT S.,0,65,0,COURTNEY ESTATES,8,2,0,24,105,2/26/2020 12:00:00 AM,,,7,1,12903,,,12903,2020,1317,3/25/2022 12:00:00 AM,,,1469,,,0,COURTNEYESTATESDR,0,0,0,System.Byte[],{5183b873-212a-4ad7-98fe-b25f6a556b17},22729,1,0,c03914c9-3c07-4e7c-a014-a9fa4bb227e9,7623,12903,0.000191477746227358,1A,Dr
