time,lon,lat,toa_sw_clr_daily,toa_lw_clr_daily,toa_net_clr_daily,toa_alb_clr_daily,toa_solar_clr_daily,toa_sw_all_daily,toa_lw_all_daily,toa_net_all_daily,toa_alb_all_daily,toa_solar_all_daily,sfc_sw_down_clr_daily,sfc_lw_down_clr_daily,sfc_net_sw_clr_daily,sfc_net_lw_clr_daily,sfc_sw_down_all_daily,sfc_lw_down_all_daily,sfc_net_sw_all_daily,sfc_net_lw_all_daily,cldarea_low_daily,cldpress_low_daily,cldtemp_low_daily,cldhght_low_daily,cldpress_top_low_daily,cldpress_base_low_daily,lwp_low_daily,iwp_low_daily,cldarea_mid-low_daily,cldpress_mid-low_daily,cldtemp_mid-low_daily,cldhght_mid-low_daily,cldpress_top_mid-low_daily,cldpress_base_mid-low_daily,lwp_mid-low_daily,iwp_mid-low_daily,cldarea_mid-high_daily,cldpress_mid-high_daily,cldtemp_mid-high_daily,cldhght_mid-high_daily,cldpress_top_mid-high_daily,cldpress_base_mid-high_daily,lwp_mid-high_daily,iwp_mid-high_daily,cldarea_high_daily,cldpress_high_daily,cldtemp_high_daily,cldhght_high_daily,cldpress_top_high_daily,cldpress_base_high_daily,lwp_high_daily,iwp_high_daily
2025-10-13,281.5,35.5,,,,,,138.55849,268.85477,-110.57298,0.46677792,296.84027,,,,,101.70072,378.89175,88.34741,-19.26787,77.11709,786.08044,279.4554,2.1659074,784.0883,853.2696,80.68933,204.92732,7.103697,609.04285,273.06833,4.1338677,608.3079,696.3169,291.11444,164.52405,0.32835677,440.36084,254.89197,7.262265,436.67062,500.69324,,32.889664,0.0,,,,,,,
2025-10-13,281.5,36.5,,,,,,134.239,267.3403,-110.51219,0.46119604,291.0671,,,,,97.69653,375.16724,85.29928,-25.192938,35.369625,825.7293,281.4591,1.7452118,823.8109,903.77795,96.18913,,47.527683,618.43524,273.73395,4.0774865,618.1042,683.0998,106.639114,,0.0,,,,,,,,0.0,,,,,,,
2025-10-14,281.5,35.5,,,,,,128.06456,277.2806,-111.21806,0.43540552,294.1271,,,,,107.272835,362.65262,93.21826,-39.803238,54.562267,864.7218,282.8552,1.3722743,861.58673,939.6548,129.73015,3.696752,2.6500585,603.9385,272.64566,4.3357654,602.8276,626.63336,28.060093,7.3241563,0.08774506,341.9148,247.98785,8.777137,331.80734,366.80026,,10.898121,0.0,,,,,,,
2025-10-14,281.5,36.5,,,,,,108.09112,277.37515,-97.17352,0.37493527,288.29276,,,,,125.22234,357.6611,109.19983,-45.08756,52.266148,881.14343,283.9066,1.1927338,878.5488,958.3658,92.26113,3.3610187,0.36151505,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
2025-10-15,281.5,35.5,,276.42175,,,,,276.42175,,,,,324.00092,,-79.75415,,324.56454,,-79.19052,0.9263609,871.24713,283.5369,1.2779826,870.4523,914.98206,33.92563,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
2025-10-15,281.5,36.5,,273.6498,,,,,273.6498,,,,,321.37527,,-80.99914,,321.86075,,-80.51363,0.7930851,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
2025-10-16,281.5,35.5,46.22671,279.2951,-36.821533,0.16012007,288.7003,46.149826,279.28848,-36.738052,0.15985377,288.70026,203.68,289.60074,175.92082,-99.62501,203.68,289.61172,175.92082,-99.61401,0.014461834,941.682,286.9305,0.6382243,935.9252,979.21375,21.346424,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
2025-10-16,281.5,36.5,44.551346,276.46805,-38.274185,0.15756711,282.7452,44.440414,276.32935,-38.02455,0.15717478,282.7452,200.59186,280.96786,173.90834,-104.14025,200.59186,281.01807,173.90834,-104.090065,0.06010367,990.0384,294.50977,0.21295193,978.53235,990.0384,13.085905,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
2025-10-17,281.5,35.5,46.428356,278.91324,-39.35234,0.16234301,285.98926,46.77594,263.17038,-23.957062,0.16355838,285.98926,202.65385,282.18903,174.98073,-96.87998,201.69415,282.9871,174.26202,-96.0819,0.22233665,906.5385,286.87314,1.087922,898.7406,927.1134,21.275639,,0.28927326,,,,,,,,0.35142627,,,,,,,,4.3637366,,,,,,,
2025-10-17,281.5,36.5,43.52353,273.4669,-37.0159,0.15545532,279.97452,43.501312,246.3117,-9.83847,0.15537596,279.97455,197.08946,281.1851,170.82045,-94.79541,196.3554,284.44327,170.27255,-91.53729,0.004581751,996.91864,294.1817,0.16639216,985.32465,996.91864,9.926753,,0.3652974,,,,,,,,0.023107523,,,,,,,,14.353648,,,,,,,
2025-10-18,281.5,35.5,44.43922,283.38474,-44.542526,0.15687305,283.28143,44.102066,266.8773,-27.697952,0.15568288,283.2814,193.61278,319.54706,167.1375,-81.58292,193.22545,320.27463,166.85722,-80.85538,0.061096102,925.82605,290.99124,1.0311601,918.9588,944.85583,19.293053,,0.24043505,587.4495,265.36542,4.764479,586.7057,614.7442,18.718391,,0.35687461,424.5498,253.20183,7.196853,421.58316,431.52676,5.453574,,5.8858733,233.72548,224.62967,11.413207,203.55869,254.34532,,16.154991
2025-10-18,281.5,36.5,41.270992,279.96585,-44.029175,0.14888114,277.20767,42.183956,260.37436,-25.350677,0.15217458,277.20764,187.66933,322.86694,162.62112,-77.98792,186.82611,324.69687,162.00545,-76.15799,0.017104642,988.29675,297.24478,0.44690096,978.0112,991.4379,8.630881,,0.20712811,544.606,264.25406,5.210597,543.1603,553.83563,8.724455,,0.604876,445.04166,254.62384,6.750682,443.90936,453.54303,4.9154496,,10.282975,225.03073,222.99428,11.7037525,192.68576,289.29752,,48.10297
2025-10-19,281.5,35.5,,276.35794,,,,73.91653,257.40317,-50.741608,0.26344368,280.5781,,324.9962,,-88.02531,164.11153,341.5989,142.18098,-71.42258,10.722748,768.14185,279.64508,2.4789655,766.5382,805.3224,33.438427,,6.712063,651.7755,274.16306,3.8775356,650.0769,692.676,61.816387,,12.856121,346.59442,244.41718,8.617736,295.00955,390.50046,47.00018,69.880424,16.687132,272.67642,232.86339,10.373799,217.74889,293.27112,0.9007795,23.923649
2025-10-19,281.5,36.5,,273.6085,,,,73.140205,254.82924,-53.321487,0.2663053,274.64795,,324.01028,,-86.624695,157.36617,342.2283,136.98419,-68.4067,15.054193,767.02423,280.3123,2.1988068,763.99207,792.2976,21.42014,,1.5149747,550.2317,264.77695,5.0441527,544.77875,586.5549,175.37083,,27.320425,335.90283,242.25023,8.874471,281.01025,395.88757,496.16324,64.937416,4.334502,267.42056,231.76176,10.616077,220.03983,276.82095,4.431527,14.707989
2025-10-20,281.5,35.5,47.54802,279.50247,-48.981277,0.17099346,278.0692,47.54802,278.9497,-48.428513,0.17099346,278.0692,199.33362,277.1366,171.95155,-109.73502,198.7118,277.91275,171.50117,-108.95886,0.009459509,,,,,,,,0.66548866,691.78406,275.57718,3.3192196,690.97986,757.53076,74.71745,,0.30333218,,,,,,,,0.6161124,,,,,,,
2025-10-20,281.5,36.5,45.099354,274.74985,-47.52455,0.1656088,272.32465,45.099354,273.39853,-46.173233,0.1656088,272.32465,193.69543,273.13144,167.71979,-109.74179,193.08916,273.5236,167.2774,-109.34964,0.0,,,,,,,,0.2076958,564.79785,260.8046,4.7197566,553.01306,574.9231,24.168547,,1.2651423,350.29346,241.39268,8.816495,297.05212,380.3,,21.714613,0.1844394,269.80103,231.1525,11.029568,234.47269,281.77325,,9.644522
2025-10-21,281.5,35.5,49.35973,288.11905,-61.68065,0.1789705,275.79813,47.48679,275.74472,-47.43338,0.17217952,275.79813,194.83643,297.902,168.03017,-97.87318,192.90656,300.9791,166.57779,-94.79604,6.1149125,772.17126,278.90515,2.3466783,769.0238,804.1429,32.400887,,0.77099156,556.2285,263.96436,5.073133,554.41345,564.8266,7.45323,,0.47444186,433.30295,250.61932,7.095934,431.95734,438.273,6.425017,1.5028073,7.6687055,227.50835,221.54886,11.603319,210.03778,238.90988,4.2972183,8.270569
2025-10-21,281.5,36.5,43.128113,275.5367,-48.658783,0.15973018,270.00604,43.514664,275.48245,-48.991104,0.16116183,270.006,188.31146,298.1948,163.01994,-96.340004,187.58006,299.29654,162.47206,-95.23824,1.8198843,,,,,,,,0.2475993,,,,,,,,0.0,,,,,,,,0.15498312,225.23775,221.18651,11.514896,221.49582,229.14357,1.6188755,1.4448199
2025-10-22,281.5,35.5,46.792675,290.0422,-63.302536,0.17106816,273.53235,45.449963,275.25558,-47.173203,0.16615938,273.53235,194.05556,287.34903,167.29102,-109.9051,193.24565,294.04947,166.68755,-103.20464,9.662146,823.21106,282.80444,1.7867626,819.03485,860.4693,40.502434,3.9399166,0.0056276717,,,,,,,,0.0034630795,,,,,,,,0.055975914,,,,,,,
2025-10-22,281.5,36.5,42.882217,274.27972,-49.468674,0.16019163,267.69327,42.882217,274.00674,-49.195694,0.16019163,267.69327,189.37617,280.1652,163.87743,-112.737236,188.6654,281.96957,163.34894,-110.932884,2.9526665,741.0905,275.46133,2.457623,740.0908,786.395,51.260693,3.1720943,0.4006609,671.9335,270.2138,3.4202383,669.3356,688.1127,6.770081,3.3475401,0.0,,,,,,,,0.0011312613,,,,,,,
2025-10-23,281.5,35.5,45.244553,279.8291,-53.800797,0.16678613,271.27286,45.244553,264.68326,-38.654953,0.16678613,271.27286,192.54723,274.1383,165.9428,-107.45757,191.71306,278.59122,165.32094,-103.00465,0.26178017,711.5099,269.45007,2.676228,709.4861,757.5187,35.212963,,8.143835,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
2025-10-23,281.5,36.5,42.582348,264.94293,-42.137955,0.16045359,265.38733,42.927814,262.19537,-39.735886,0.16175534,265.3873,187.44525,266.8303,162.15843,-109.868706,186.6527,270.64862,161.5661,-106.05033,1.4609327,755.58795,270.9461,2.4866753,749.08136,801.2182,26.070993,,5.162607,,,,,,,,0.0,,,,,,,,0.0019221146,,,,,,,
2025-10-24,281.5,35.5,44.201263,282.39297,-57.573456,0.16430427,269.02078,47.568924,262.9785,-41.526657,0.1768225,269.02075,191.07924,268.06622,164.625,-108.7785,188.81447,272.37872,162.91676,-104.46597,0.92338115,726.0413,269.88486,2.1954706,720.5002,759.15234,48.634197,18.585505,5.316253,629.2838,264.9253,4.037494,619.93365,657.43274,43.95227,39.100323,0.0080723995,428.03897,250.3531,6.988675,424.56512,434.9255,4.4725637,,2.466287,264.61374,224.24223,10.282934,251.57768,273.1672,,4.038092
2025-10-24,281.5,36.5,42.27357,262.41312,-41.597427,0.16068147,263.08926,42.375286,260.87848,-40.164505,0.1610681,263.08926,186.01595,258.8809,160.87148,-108.759315,185.31348,261.08386,160.35071,-106.55637,0.8544953,750.21735,270.29987,2.5821948,742.2914,791.63275,27.594397,27.356041,2.8321228,671.00964,264.99805,3.503328,659.2032,714.51276,69.21946,33.77601,0.3086157,,,,,,,,0.02898479,249.45702,223.83484,10.831745,248.84608,253.79344,4.2546515,1.7250466
2025-10-25,281.5,35.5,,251.00854,,,,84.05808,224.29973,-41.580734,0.31508735,266.77707,,272.4434,,-97.146706,140.30365,293.23328,121.65243,-76.35681,0.047821473,849.30804,275.8383,1.8157884,849.25146,927.77136,42.565025,,2.4298582,501.90604,257.84552,5.753671,496.09995,511.55014,14.380605,,58.71632,387.3101,246.8273,7.7966475,355.91144,412.79828,18.802929,10.199632,5.3485017,286.0454,231.69702,9.9752035,243.47302,302.28778,,6.8979087
2025-10-25,281.5,36.5,,246.8263,,,,51.8212,232.12354,-23.144562,0.1987008,260.80017,,267.8737,,-98.008125,170.2196,279.121,147.63913,-86.760864,0.21805562,716.0501,266.07355,2.99542,715.0022,733.6264,9.420931,,0.6643076,528.71655,258.18137,5.4935384,523.65576,538.8671,16.254189,,28.226227,381.14914,245.4713,7.895709,343.73657,414.57312,17.263565,11.960923,17.926813,279.47675,228.85304,10.052033,244.7611,309.90674,85.04529,14.436119
2025-10-26,281.5,35.5,,,,,,61.161015,194.94695,8.43483,0.23119518,264.5428,,,,,165.47725,310.5023,143.0595,-64.31501,0.087681234,849.4147,275.84396,1.6570114,849.4034,927.66547,27.822195,,22.674845,560.08185,263.03143,5.096853,553.1885,579.3956,36.99721,7.1675363,25.227766,326.23334,238.34256,9.019425,267.74814,368.3979,22.818361,14.993253,29.05191,256.47443,225.4922,10.643872,224.47607,329.97498,18.759953,37.52
2025-10-26,281.5,36.5,,,,,,99.310356,189.14558,-29.934921,0.38414806,258.52103,,,,,111.48605,333.45114,97.18078,-32.091633,0.0,,,,,,,,37.812504,538.75006,261.70175,5.2685995,527.2756,574.9476,86.63296,81.79003,39.929455,381.08194,245.10468,7.87775,336.93677,469.0404,80.0221,144.09006,18.209724,260.43048,226.05635,10.508404,225.69077,333.49347,66.17863,42.14749
2025-10-27,281.5,35.5,,,,,,169.0489,166.69676,-73.42673,0.64444035,262.31894,,,,,32.605953,355.49927,28.397081,-23.648798,1.2149278,,,,,,,,8.182289,,,,,,,,44.13029,372.26102,244.3681,8.009563,306.52292,615.9358,388.71738,452.3949,46.071674,268.44998,228.32016,10.223889,217.23071,496.55328,23.019674,441.09024
2025-10-27,281.5,36.5,,,,,,151.26488,174.35626,-69.36818,0.59029514,256.25296,,,,,48.135204,345.94034,42.09274,-27.835932,0.0,,,,,,,,3.4056585,555.2706,261.34793,5.01338,547.16724,604.67316,88.78199,,77.43019,356.68048,241.85101,8.267779,290.59576,584.2252,102.935524,310.121,19.126131,278.01523,229.13503,9.999486,225.96317,482.12033,31.155693,258.90103
2025-10-28,281.5,35.5,,,,,,157.6931,219.0022,-116.58879,0.6062636,260.1065,,,,,42.020687,351.48404,36.59459,-16.999681,18.830872,751.4675,272.5749,2.4993854,750.75793,834.24603,195.77336,,42.270885,578.26874,263.784,4.4115543,569.72125,671.9892,461.6689,575.1027,20.50109,424.12415,247.78305,7.287151,352.15,685.46924,,868.9811,7.967539,267.61136,228.64484,10.387262,216.44438,416.43878,,139.94029
2025-10-28,281.5,36.5,,,,,,155.03592,208.39601,-109.43509,0.61038524,253.99684,,,,,40.563778,349.35764,35.471676,-14.818443,19.046165,,,,,,,,26.119528,577.28973,262.76788,4.671726,568.7956,671.3719,339.96182,364.12485,48.691303,412.71506,247.58942,7.1716156,346.18146,660.1349,277.00955,556.8392,3.816199,267.0112,228.23695,10.371808,212.47955,381.50473,,100.27909
2025-10-29,281.5,35.5,,,,,,138.88893,244.12291,-125.105255,0.53852415,257.9066,,,,,62.687946,365.8844,54.551285,-10.53855,78.22616,782.8489,274.0758,2.1628613,781.04517,869.0841,223.56306,134.99272,11.213141,601.0413,267.67752,4.297422,599.4299,666.33044,145.42361,103.877716,0.33249894,451.03754,252.1538,7.2798696,413.68542,665.6628,,123.71094,0.0,,,,,,,
2025-10-29,281.5,36.5,,,,,,145.82677,234.14302,-128.21593,0.5792434,251.75386,,,,,49.727768,361.54028,43.477512,-9.033901,50.168,806.5812,273.98447,1.8416274,804.46564,910.032,350.14014,,33.90417,644.81915,267.80286,3.7988853,639.7493,718.73706,160.51367,87.08089,11.59299,412.2391,249.09465,7.1404862,341.81952,526.0629,54.31302,80.76416,0.0,,,,,,,
2025-10-30,281.5,35.5,,,,,,51.948486,268.57062,-64.79895,0.20314585,255.72015,,,,,166.74132,321.25702,143.88977,-65.75051,30.672663,831.5126,279.36386,1.6332227,829.8374,874.94116,31.195942,39.538734,12.895158,659.9626,271.69724,3.5138862,657.02704,700.5727,44.02383,68.12763,0.13191336,447.35678,252.1754,7.4429607,423.79486,623.27075,,40.32467,0.0,,,,,,,
2025-10-30,281.5,36.5,,,,,,52.094807,259.78592,-62.35579,0.20877595,249.52493,,,,,158.82841,326.95053,137.64996,-59.83226,23.536713,858.30975,280.63446,1.2688423,856.81323,899.7173,53.479446,7.1457987,23.719887,624.0233,268.04913,4.0583987,616.0431,664.27356,42.96303,84.41982,2.724151,431.69727,252.37056,6.813522,346.9596,619.5238,,138.26201,0.0,,,,,,,
2025-10-31,281.5,35.5,43.797512,272.96762,-63.216873,0.17273836,253.54826,43.695934,272.74905,-62.89673,0.17233774,253.54826,177.77269,263.54218,152.83498,-106.352234,177.77269,263.87415,152.83498,-106.02026,0.44848537,919.9611,281.14532,0.741295,919.61237,974.9951,25.26,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
2025-10-31,281.5,36.5,41.572742,268.23227,-62.49385,0.16809894,247.31116,41.785263,268.53098,-63.00508,0.16895826,247.31116,171.67078,262.67307,148.1561,-107.109825,171.67078,263.1924,148.1561,-106.59054,0.7184507,872.94073,280.3527,1.0270205,869.8904,902.03033,13.47049,,0.0008146527,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
2025-11-01,281.5,35.5,43.93639,263.59854,-56.14308,0.17477253,251.39185,43.957394,263.17862,-55.74414,0.17485607,251.39188,177.73839,261.30896,153.81708,-102.41622,177.73839,261.42322,153.81708,-102.302,0.111567356,913.0649,282.7237,0.95957977,907.7561,956.74146,16.264055,,0.0032885063,,,,,,,,0.06484011,,,,,,,,0.0,,,,,,,
2025-11-01,281.5,36.5,40.796326,259.18677,-54.869537,0.16643848,245.11356,40.954746,254.9187,-50.759903,0.1670848,245.11354,170.89952,263.9024,148.7936,-98.4329,170.28645,265.0994,148.33723,-97.23585,0.0058181584,,,,,,,,0.1862848,,,,,,,,3.8274498,,,,,,,,0.02992709,,,,,,,
2025-11-02,281.5,35.5,,252.82817,,,,75.427895,241.16011,-67.33598,0.30261698,249.25201,,288.64346,,-84.15333,136.69975,311.6514,119.04827,-61.145374,27.273071,788.29865,274.20135,2.1546593,787.05347,852.7256,42.02542,1.5358574,7.6476007,571.18585,261.1823,4.7780304,566.4173,603.74585,47.51538,,14.557236,413.93164,246.82794,7.260097,380.34784,470.7953,,60.65432,2.9488297,283.4039,231.21857,9.917742,214.81435,320.43445,,33.15718
2025-11-02,281.5,36.5,,248.74251,,,,46.28568,228.74934,-32.101852,0.19052845,242.93317,,284.05383,,-86.20847,163.2935,297.35223,142.39569,-72.91009,5.0099025,763.6956,271.5852,2.5298452,760.48486,782.16785,18.595623,,11.863697,574.5498,259.76562,4.794067,565.82086,596.79486,29.912823,,31.310976,402.58322,244.28815,7.474477,356.74493,449.1696,70.14976,36.309704,3.7455661,257.56253,227.61818,10.759189,216.31427,271.70032,,16.995832
2025-11-03,281.5,35.5,,,,,,87.45637,249.22655,-89.553085,0.35388836,247.12982,,,,,118.29593,335.0299,103.186005,-44.009747,36.70525,824.2717,277.83588,1.7118932,822.05347,891.22327,89.68357,,26.425478,550.63855,261.87436,4.976202,541.1773,618.3478,153.81609,146.82121,6.8949237,475.11002,254.42119,6.102172,438.0277,562.4217,84.46213,95.701324,0.028976528,267.391,230.39215,10.174711,176.12216,286.18472,,54.249348
2025-11-03,281.5,36.5,,,,,,71.7248,245.98595,-76.93971,0.2978963,240.77104,,,,,130.58153,325.40195,114.404305,-52.797607,30.211527,888.7625,280.9975,1.4412445,886.5159,939.5755,57.71854,,19.035564,533.65137,258.32587,5.1890163,526.6066,583.0991,76.05574,68.43281,14.067784,465.811,252.1337,6.309035,426.98053,557.4495,106.72923,80.65067,0.026413543,280.81943,231.28746,9.852688,183.25734,291.48032,,50.774277
2025-11-04,281.5,35.5,41.077625,266.5688,-62.620132,0.1676458,245.02628,42.43625,266.0956,-63.50557,0.1731906,245.02629,172.89116,267.3451,149.49895,-102.65,172.89116,268.11588,149.49895,-101.87922,0.70555013,826.5861,277.9879,1.3534913,820.3801,863.1816,52.1704,0.63192135,0.0054323524,,,,,,,,0.027496869,441.52866,255.4582,6.8313146,439.46396,454.04214,6.1341166,,0.37773004,231.15434,218.94354,11.475432,221.02632,235.31589,4.5189524,4.183377
2025-11-04,281.5,36.5,38.682842,261.88165,-61.936172,0.162105,238.62833,41.50661,260.96567,-63.843964,0.17393833,238.62831,166.79607,265.25128,145.10202,-102.78393,165.524,268.23013,144.14914,-99.805084,0.6055739,880.58545,280.4903,2.2018216,877.3804,910.6403,33.19277,,0.63504463,546.6929,261.35562,5.270462,544.3477,553.7698,10.286476,,2.1209824,341.01428,238.83102,8.423382,301.9527,347.27692,7.082272,14.172271,4.087726,247.72037,223.98145,10.812854,232.59995,252.35535,1.4179244,5.524994
2025-11-05,281.5,35.5,42.249992,269.8151,-69.12247,0.17390935,242.94261,42.249992,269.8151,-69.12247,0.17390935,242.94261,167.76039,288.75012,145.02876,-92.28939,167.76039,288.75064,145.02876,-92.28888,0.0,,,,,,,,0.0,,,,,,,,0.00097567774,,,,,,,,0.0065063485,,,,,,,
2025-11-05,281.5,36.5,40.298405,269.6655,-73.45784,0.17039058,236.50606,43.442257,264.9331,-71.86929,0.18368347,236.50607,161.20282,290.83752,140.20865,-90.97176,158.93373,292.96588,138.46373,-88.84344,0.0,,,,,,,,1.1655488,527.7629,264.17093,5.3939557,525.3987,532.2576,11.377349,,1.4179555,467.54807,256.1166,6.533754,461.62125,472.40656,6.814217,,8.362167,240.84213,224.07361,11.122606,196.34653,249.35861,,11.387627
2025-11-06,281.5,35.5,43.174805,267.4461,-69.74104,0.17923792,240.87987,42.99799,267.40836,-69.52649,0.17850389,240.87985,169.61574,273.8306,146.58774,-105.3717,169.61574,273.8415,146.58774,-105.36077,0.013231936,995.54504,291.12607,0.24236265,984.38635,998.43555,11.96432,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
2025-11-06,281.5,36.5,40.581696,265.57608,-71.75226,0.17312603,234.40552,40.677826,265.5968,-71.869095,0.17353612,234.40553,165.20708,262.58237,143.63962,-110.61935,165.20708,262.63962,143.63962,-110.56211,0.02035137,995.54486,291.12607,0.318797,984.50037,997.649,7.195787,,0.022656858,,,,,,,,0.02626276,,,,,,,,0.16273975,,,,,,,
2025-11-07,281.5,35.5,,252.29088,,,,62.915768,253.88066,-77.95703,0.2634229,238.8394,,299.67346,,-84.95352,139.21303,313.03406,120.9437,-71.59295,17.23938,954.03845,285.04218,0.6290504,948.1952,983.8119,60.25077,,4.0950217,592.10034,267.11737,4.4070168,587.5892,614.1001,30.239925,,2.181987,,,,,,,,4.795913,,,,,,,
2025-11-07,281.5,36.5,,246.92332,,,,51.413456,245.95796,-65.0435,0.22129694,232.32791,,292.77127,,-86.093544,146.20363,305.8048,127.557594,-73.060005,12.14726,862.51,279.0573,1.4205719,857.8299,884.1644,13.000039,1.0338647,17.770464,643.5484,268.80106,3.816588,637.86597,683.94543,76.22953,,3.5623233,357.52142,239.89645,8.219967,298.92612,433.9144,1.3131316,75.61783,0.88784695,295.26196,230.9082,9.420666,255.22398,331.78287,,28.563505
2025-11-08,281.5,35.5,,,,,,43.626377,237.35828,-44.1622,0.18421555,236.82245,,,,,154.3228,349.68094,133.51898,-54.322742,20.02009,764.0061,278.79266,2.374641,761.9829,795.41266,41.61161,26.992567,8.295009,611.3284,267.6961,4.194222,608.2477,656.67224,89.45357,,21.825981,329.7765,235.06491,8.7270975,265.25226,434.13217,3.7101219,84.90241,2.7565653,228.05865,223.39098,11.973282,194.95454,259.98273,,23.106407
2025-11-08,281.5,36.5,,,,,,61.289692,218.62128,-49.636368,0.26615915,230.2746,,,,,133.40584,338.38843,116.633415,-55.976624,10.933841,731.69354,275.9364,2.7105262,729.8843,766.5774,55.95059,,17.528492,615.3184,267.1916,4.1399693,609.9302,666.2256,99.9158,98.25541,30.981544,326.5066,233.93823,8.776682,255.78983,428.23227,,81.66397,20.978886,284.1397,227.5618,9.721484,232.14682,393.46576,,92.54921
2025-11-09,281.5,35.5,,,,,,53.18472,254.08635,-72.44066,0.2264814,234.83041,,,,,143.61636,372.8182,124.526436,-39.691917,52.407467,844.81256,283.62927,1.5352391,842.2037,891.88025,50.437077,27.002886,15.282085,609.52454,267.13025,4.2049212,595.6707,641.9376,53.61932,18.351192,1.3285481,354.27036,239.31166,7.920719,289.31873,389.4801,,27.833145,0.11676851,253.49713,222.63075,10.786251,218.18265,379.13504,,107.45874
2025-11-09,281.5,36.5,,,,,,47.39157,243.90302,-63.0477,0.20763293,228.24689,,,,,142.05519,353.81784,123.83405,-46.601917,26.09633,848.7419,283.44446,1.5743835,844.7325,879.52466,33.64739,,34.62559,614.3707,267.7403,4.2095704,608.3005,660.11224,116.16461,12.570683,4.3912597,392.35577,243.13014,7.626092,340.2872,421.40582,,17.322369,0.24623163,249.8986,221.08754,10.723556,221.9416,384.71677,0.31420064,99.24157
2025-11-10,281.5,35.5,,,,,,48.90521,233.73926,-49.779877,0.21001565,232.8646,,,,,156.05061,283.22372,135.17233,-72.12421,22.083601,766.9617,268.52524,2.2348988,758.9344,800.83606,23.642052,1.374206,31.992517,615.9069,261.38226,4.0026784,588.75024,682.337,69.35831,24.800482,5.0167613,414.0905,240.86588,8.832408,393.65042,462.61865,,13.63749,0.020467943,224.29486,222.78563,11.894103,214.56561,228.23106,,1.7797203
2025-11-10,281.5,36.5,,,,,,56.33833,221.8958,-51.987976,0.24901342,226.24615,,,,,140.33728,279.694,122.570274,-68.97979,26.198141,751.2346,265.06723,2.3555746,741.445,791.50916,31.234539,0.18463278,36.84219,564.8754,253.99826,4.646941,523.74554,644.1422,59.941586,46.092064,8.807963,401.34293,240.83472,8.332157,370.10944,449.29053,,15.690924,0.2622211,254.91231,226.54808,11.731489,253.8885,256.63547,,0.8751346
2025-11-11,281.5,35.5,42.048073,252.73787,-63.859543,0.1820843,230.92639,42.404552,229.21712,-40.695267,0.183628,230.9264,162.21425,224.54204,140.00243,-105.73734,160.56718,241.25859,138.78265,-89.020805,5.2481723,734.89905,257.0315,2.5715935,708.9005,759.3575,33.36754,,17.774717,586.33466,248.7369,4.361506,529.17487,691.08887,53.474503,49.125614,10.761075,410.73376,239.03325,7.168198,383.4423,471.61417,,17.8787,0.043800008,,,,,,,
2025-11-11,281.5,36.5,39.50549,254.47856,-69.71034,0.17614855,224.27371,39.49764,225.45726,-40.6812,0.17611356,224.2737,156.38074,224.53015,135.79741,-105.07624,154.91316,244.62852,134.69841,-84.977875,1.7407265,777.47687,261.9983,2.1856399,758.5151,797.028,19.273212,,29.786783,601.25946,247.47054,4.1180305,541.10254,736.36597,52.49551,52.03674,7.5717816,452.2235,242.45308,6.4262505,427.5024,523.9843,30.927288,15.285741,0.006624336,,,,,,,
2025-11-12,281.5,35.5,40.17548,256.17825,-67.33659,0.17542565,229.01714,40.025753,251.47028,-62.478867,0.17477185,229.01717,156.28922,262.5314,134.86797,-94.22327,155.75868,268.19736,134.47989,-88.55731,0.16217709,869.5157,278.8141,1.3861463,860.6006,873.13983,9.204392,,6.221124,538.5966,256.93735,5.1328564,515.4943,556.6551,22.7032,16.5392,6.9614754,462.59543,249.88185,6.743453,412.55692,519.9158,34.076645,21.57914,0.073314376,148.11429,210.34225,13.6359005,148.11429,152.19286,,1.4970545
2025-11-12,281.5,36.5,37.62489,267.0006,-82.294525,0.16922918,222.33098,37.980423,247.17229,-62.82173,0.1708283,222.33098,151.32079,259.5165,131.38255,-97.99886,150.28535,264.92783,130.61409,-92.587494,0.81164116,823.40765,273.49832,1.9039966,818.1286,835.582,10.9782715,0.56348425,8.248254,607.16626,258.84756,4.32508,591.1225,626.05493,11.266813,14.032309,5.7638264,406.4361,242.23761,7.96129,378.52258,433.9571,,7.1275086,6.2297363,252.2077,221.20375,10.606966,242.00995,270.64917,24.779852,4.7887626
2025-11-13,281.5,35.5,,247.4198,,,,67.33741,225.73448,-65.9337,0.2964601,227.1382,,263.47885,,-101.87397,126.72263,275.2114,110.1757,-90.14141,0.010598605,,,,,,,,7.049663,580.31165,261.2656,4.728582,576.211,587.1373,9.820382,,9.68411,322.49863,234.18004,8.786828,241.97519,348.17654,18.25644,20.472643,31.402357,269.43585,225.95535,10.156165,212.27228,294.13983,,17.16094
