"GlobalID","COR_STREET","COR_BEGIN_","COR_END_DE","ST_TYPE_ST","COR_LENGTH","COR_ST_TYP","COR_WIDTH","DIRECTION_","LANE_COUNT","LEAF_ID","yr_repave","surface","street_id","treat_year","prev_treat","treat_25","pot_treat","pot_comp","sqyd_est","duke_poles","lite_poles","pole_est","sidewalks","any_poles","grid_code","LCZ_filter","LCZ_desc","UHI_Qtile","pct_treec","hw_af_hi_f","hw_af_t_f","hw_am_hi_f","hw_am_t_f","hw_pm_hi_f","hw_pm_t_f","UHI_Qtile2","repave_grp","weights","subclass","randomize","select_loc","GMaps_ID"
"9de4ee2a-dc48-49ef-ba65-73bff13777cf","PULLEN","STINSON DR","BAVER DR","Rd",539,15,32,0,2,"1A",2022,1,NA,NA,0,0,0,1,1916.44444444444,"Yes","Yes",2,"Yes",1,5,"5","Open midrise",10,0.4125,85.5146700772372,84.2537579623136,69.3543720592152,68.6731657548384,83.2002616188743,81.1182712901722,10,"newer",1,"56",44,FALSE,"PULLEN_STINSON DR_BAVER DR"
"5ce5409c-3035-4a62-9afa-2f7fe9a27c1c","WAKEFIELD PINES","OLD FALLS OF NEUSE RD","SCHOOLHOUSE ST","Dr",584,8,44,0,4,"1A",2022,1,88,NA,0,1,1,0,2855.11111111111,"No","Yes",2,"Yes",1,6,"6","Open lowrise",1,0.093023255814,86.5859363697193,84.6812710232205,68.3490456475152,67.6980036982784,84.4838530929,81.7422250818323,1,"newer",1,"89",98,FALSE,"WAKEFIELD PINES_OLD FALLS OF NEUSE RD_SCHOOLHOUSE ST"
"77e6ccae-f5b5-47f3-abb3-db53fb7943fe","WAKEFIELD PINES","SCHOOLHOUSE ST","MABRY MILL ST","Dr",836,8,66,0,6,"1A",2022,1,88,NA,0,1,1,0,6130.66666666667,"No","Yes",4,"Yes",1,6,"6","Open lowrise",1,0.0813008130081,87.1050037290992,84.7728742273842,68.5139282970893,67.8983202678401,84.4587154853635,81.9271425386754,1,"newer",1,"90",8,TRUE,"WAKEFIELD PINES_SCHOOLHOUSE ST_MABRY MILL ST"
"f3247e68-a0d8-4b7f-a2b7-4f1ab0803af5","WAKEFIELD PINES","MABRY MILL ST","WAKEFIELD ELEM SCH","Dr",715,8,55,0,5,"1A",2022,1,88,NA,0,1,1,0,4369.44444444444,"No","Yes",2,"Yes",1,6,"6","Open lowrise",1,0.08,87.4264593941825,84.9125362941197,68.6614962986537,67.9147275652204,84.0977410452707,81.5736461094447,1,"newer",1,"91",58,FALSE,"WAKEFIELD PINES_MABRY MILL ST_WAKEFIELD ELEM SCH"
"728ea101-4fcc-45be-9dec-a96d64d21b52","WAKEFIELD PINES","WAKEFIELD ELEM SCH","KELWAY DR","Dr",660,8,55,0,5,"1A",2022,1,88,NA,0,1,1,0,4033.33333333333,"No","Yes",3,"Yes",1,6,"6","Open lowrise",2,0.263157894737,86.9441393071955,84.7690850460168,69.2506391351873,68.4324799739953,84.414012446548,81.735280008027,2,"newer",1,"92",113,FALSE,"WAKEFIELD PINES_WAKEFIELD ELEM SCH_KELWAY DR"
"0c697369-7417-4254-a917-cedff5377e7e","WAKEFIELD PINES","KELWAY DR","SARGAS ST","Dr",721,8,44,0,4,"1A",2022,1,88,NA,0,1,1,0,3524.88888888889,"No","Yes",3,"Yes",1,6,"6","Open lowrise",2,0.596153846154,86.6472458512816,84.8901203103261,69.5842748145535,68.8178337828754,84.2204712123087,81.7945508564988,2,"newer",1,"93",20,TRUE,"WAKEFIELD PINES_KELWAY DR_SARGAS ST"
"84fa401e-e9f0-4a03-ac81-8566a22f2738","WAKEFIELD PINES","SARGAS ST","WAKEFIELD SPRING ENT","Dr",499,8,44,0,4,"1A",2022,1,88,NA,0,1,1,0,2439.55555555556,"No","Yes",3,"Yes",1,6,"6","Open lowrise",2,0.0540540540541,86.6608171283074,85.1809097865842,69.6790018621481,68.8189966453696,84.754645869417,82.3106264798146,2,"newer",1,"94",30,TRUE,"WAKEFIELD PINES_SARGAS ST_WAKEFIELD SPRING ENT"
"11cadd2c-9eb9-4264-99c8-edf1825c590c","WAKEFIELD PINES","WAKEFIELD SPRING ENT","FALLS OF NEUSE RD","Dr",548,8,56,0,5,"1A",2022,1,88,NA,0,1,1,0,3409.77777777778,"No","Yes",6,"Yes",1,6,"6","Open lowrise",2,0,86.6592814581735,85.4100933074951,69.4076002665928,68.5607039587838,84.8467196055821,82.4040793010167,2,"newer",1,"95",25,TRUE,"WAKEFIELD PINES_WAKEFIELD SPRING ENT_FALLS OF NEUSE RD"
"438c2694-6177-4866-a155-9bc011e409c9","ONEAL","PRIDE WY","LEESVILLE HIGH GYM","Rd",671,15,36,0,3,"1A",2019,1,59,NA,0,1,1,0,2684,"No","Yes",6,"Yes",1,6,"6","Open lowrise",3,0.852631578947,86.6613167898996,84.6310791015625,68.767573765346,67.9724308558873,83.2427469526019,80.9021042960031,3,"older",1,"96",22,TRUE,"ONEAL_PRIDE WY_LEESVILLE HIGH GYM"
"dbef5399-8388-43ec-8a16-a4432054a860","ONEAL","LEESVILLE HIGH GYM","LEESVILLE RD","Rd",542,15,48,0,4,"1A",2019,1,59,NA,0,1,1,0,2890.66666666667,"No","Yes",3,"Yes",1,6,"6","Open lowrise",NA,0.743902439024,86.6539817943907,84.596923828125,68.7720405177066,67.940593920256,83.4259987546686,80.905413042035,3,"older",1,"97",107,FALSE,"ONEAL_LEESVILLE HIGH GYM_LEESVILLE RD"
"5849609f-f03d-41af-ba5c-909916c1fdcd","WAKEFIELD PINES","FALLS OF NEUSE RD","SHOPPING CTR ENT","Dr",280,8,55,0,3,"1A",2020,1,88,NA,0,1,1,0,1711.11111111111,"No","Yes",1,"Yes",1,6,"6","Open lowrise",2,0.104166666667,86.6875755786896,85.467780828476,69.4360892772675,68.6550693511963,84.8504650592804,82.3008961677551,2,"older",1,"98",74,FALSE,"WAKEFIELD PINES_FALLS OF NEUSE RD_SHOPPING CTR ENT"
"5364b984-e4c0-4158-a7ad-9dfff895f670","WAKEFIELD PINES","SHOPPING CTR ENT","WAKEFIELD CROSSING DR","Dr",372,8,36,0,2,"1A",2020,1,88,NA,0,1,1,0,1488,"No","Yes",1,"Yes",1,6,"6","Open lowrise",2,0.05,86.760847757029,85.2149150759675,69.2355399908021,68.5305509345476,84.4406541336415,81.8605263288631,2,"older",1,"99",81,FALSE,"WAKEFIELD PINES_SHOPPING CTR ENT_WAKEFIELD CROSSING DR"
"18c9a37a-078f-44a7-8c4e-b72db8f6f9cc","FAIRVIEW ACCESS","PRIV PROP #1107","CAPITAL BLVD ACCESS","Rd",552,15,20,0,2,"1A",2022,1,NA,NA,0,0,0,1,1226.66666666667,"Yes","Yes",3,"No",1,6,"6","Open lowrise",10,0,85.6258534213953,84.2458484047338,69.4435043334961,68.6015657123767,85.2346333286219,82.7813513237133,10,"newer",1,"39",17,TRUE,"FAIRVIEW ACCESS_PRIV PROP #1107_CAPITAL BLVD ACCESS"
"cb9340e4-d74f-4a17-a80d-580a7556ae37","FAIRVIEW ACCESS","CAPITAL BLVD ACCESS","FAIRVIEW RD","Rd",680,15,30,0,2,"1A",2022,1,NA,NA,0,0,0,1,2266.66666666667,"Yes","No",2,"No",1,6,"6","Open lowrise",9,0.039603960396,85.6650764572788,84.3121738702479,69.1535234048333,68.4250615079638,84.9384372335085,82.6510828582334,9,"newer",1,"25",78,FALSE,"FAIRVIEW ACCESS_CAPITAL BLVD ACCESS_FAIRVIEW RD"
"a48db909-589e-4716-ac60-597fcfd958be","ERINRIDGE","ROCKY STREAM LN","RIDGE BROOK LN","Rd",590,15,26,0,2,"1A",2019,1,16,NA,0,1,1,0,1704.44444444444,"No","Yes",2,"Yes",1,6,"6","Open lowrise",5,0.227272727273,86.8296356201172,85.0546841230549,68.4503750410236,67.8395972330062,83.2835231843542,81.0956844892658,5,"older",1,"100",42,FALSE,"ERINRIDGE_ROCKY STREAM LN_RIDGE BROOK LN"
"49300a9a-2245-4266-985f-b587bf1cc265","ERINRIDGE","RIDGE BROOK LN","MAYRIDGE LN","Rd",372,15,26,0,2,"1A",2019,1,16,NA,0,1,1,0,1074.66666666667,"No","Yes",1,"Yes",1,6,"6","Open lowrise",5,0,86.3213621139526,84.3843797683716,67.5728281021118,66.9494310379028,83.6103296279907,81.0048973083496,5,"older",1,"101",45,FALSE,"ERINRIDGE_RIDGE BROOK LN_MAYRIDGE LN"
"ae73e3ab-395d-4327-b564-b387e273df78","ROCKY STREAM","ERINRIDGE RD","PRIV PROP #1915","Ln",133,10,26,0,2,"1A",2019,1,68,NA,0,1,1,0,384.222222222222,"No","Yes",1,"Yes",1,6,"6","Open lowrise",5,0.269230769231,87.0973606109619,85.0440898895264,68.4822170257568,67.9691627502442,83.110432434082,81.0007659912109,5,"older",1,"102",51,FALSE,"ROCKY STREAM_ERINRIDGE RD_PRIV PROP #1915"
"368b0d36-4130-4fe6-83b8-b1a8ff00337f","CAVALIER","LAWRENCE DR","MARINER CR","St",477,18,23,0,2,NA,2022,1,12,NA,0,1,1,0,1219,"No","Yes",1,"No",1,11,"A","Dense Trees (LCZ A)",2,0.855263157895,86.9909467343931,84.137262556288,67.8238713299787,67.2212920012297,83.3327122441045,80.7519638626664,2,"newer",1,"103",28,TRUE,"CAVALIER_LAWRENCE DR_MARINER CR"
